V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112
-14.957925,-16.022804999999998,-17.03405,-18.00509,-18.86223,-19.594250000000002,-20.008285,-20.219,-20.487175,-20.78799,-21.060840000000002,-21.2169,-21.313375,-21.043499999999998,-20.65318,-20.31471,-19.766885000000002,-18.795505,-17.768875,-17.005575,-16.30679,-15.659089999999999,-15.18938,-14.94781,-14.882954999999999,-14.926135,-15.05457,-15.28509,-15.487475,-15.647615,-15.80189,-15.934745,-16.077885000000002,-16.170025,-16.24967,-16.289025000000002,-16.333904999999998,-16.47373,-16.70527,-16.972085,-17.328235,-17.90139,-18.569490000000002,-19.220589999999998,-19.58643,-20.02384,-20.651394999999997,-21.303089999999997,-21.85015,-22.43376,-22.971045,-23.480025,-23.994954999999997,-24.544565,-25.06927,-25.515520000000002,35.027795,35.109224999999995,35.909245,36.989255,38.39575,39.84823,41.203725,42.40112,43.737489999999994,45.23383,46.859539999999996,48.49919,50.40523,52.343824999999995,53.92304,55.212489999999995,56.622725,58.3767,59.806145,61.16113,62.444715,63.349709999999995,64.038295,64.658455,65.29552999999999,65.94033999999999,66.59501,67.45622999999999,68.53114,69.70057,71.05598,72.540505,74.12532999999999,75.77365,77.49779,79.40893,81.23915,82.964225,84.816205,86.70992,88.489225,90.31987000000001,92.28422,94.336375,96.11483,97.574875,99.190555,100.76543500000001,102.27384500000001,103.62559999999999,104.885895,106.282275,107.57852500000001,108.71769499999999,109.67895999999999,110.38556499999999
-14.5444,-14.620219999999998,-15.132175,-16.078225,-16.996055000000002,-17.88422,-18.6448,-19.286975,-19.610995000000003,-19.633944999999997,-19.539935,-19.287315,-18.98684,-18.57,-17.984095,-17.34396,-16.758905,-16.318605,-15.891055000000001,-15.50473,-15.211395,-15.06477,-15.029409999999999,-15.08126,-15.180625000000001,-15.34748,-15.574855,-15.81685,-16.031645,-16.253580000000003,-16.43191,-16.54564,-16.61211,-16.63064,-16.65427,-16.67263,-16.71105,-16.74913,-16.777775,-16.9244,-17.117945000000002,-17.31727,-17.5109,-17.730285,-17.97619,-18.390735,-18.81837,-19.193645,-19.618305,-20.168169999999996,-20.77609,-21.31346,-21.79932,-22.294020000000003,-22.68247,-23.00105,35.487134999999995,35.178245,34.82643,34.944835,35.70975,36.78211,38.19158,39.66514,41.003125,42.200604999999996,43.506885,44.753834999999995,45.94799999999999,47.44128,49.411325,51.357569999999996,53.126504999999995,54.70402,56.04668,57.050785,57.805839999999996,58.45558,59.08772499999999,59.739504999999994,60.4881,61.267039999999994,62.10055,63.007414999999995,63.98873999999999,65.14117,66.42433,67.78161,69.26588000000001,70.8275,72.40884,74.02265,75.669355,77.40913499999999,79.257885,81.19835,83.26639999999999,85.23602,87.088765,88.743885,90.10133499999999,91.54472,93.22831499999998,94.81467,96.34416,98.08300500000001,99.84973000000001,101.71939,103.46401499999999,105.15211500000001,106.75394,108.19587999999999
-14.565395000000002,-14.875135,-15.261289999999999,-15.95778,-16.61806,-17.03286,-17.289815,-17.430065,-17.570909999999998,-17.74839,-17.965225,-18.255499999999998,-18.73439,-19.344775,-19.822135,-20.21305,-20.65539,-21.0486,-21.478785,-21.963625,-22.21752,-22.108040000000003,-21.85423,-21.552819999999997,-21.11779,-20.592575,-20.119889999999998,-19.71223,-19.333555,-19.036735,-18.773065,-18.553,-18.37909,-18.343305,-18.50132,-18.883395,-19.523274999999998,-20.184235,-20.846215,-21.700125,-22.402735,-23.28087,-24.283445,-25.08355,-25.682119999999998,-26.297095,-26.896855,-27.576855000000002,-28.41742,-29.353524999999998,-30.302294999999997,-31.203464999999998,-32.006119999999996,-32.66079,-33.164585,-33.4518,35.140845,34.832125000000005,34.60951,34.532925,34.936420000000005,35.544594999999994,36.24729,36.92729,37.64078,38.42669,39.094364999999996,39.84857,41.011624999999995,42.522414999999995,44.286675,46.07669,47.991144999999996,49.87619,51.65575,53.242360000000005,55.012995000000004,56.83191,58.715255,60.72287,62.687135,64.626835,66.53755000000001,68.543635,70.66447,72.943065,75.34295499999999,77.917945,80.549545,83.06231500000001,85.648355,88.3766,91.11657499999998,93.91001500000002,96.26034999999999,98.61842,100.639465,102.14328499999999,103.85884,105.72986,107.225265,108.58934500000001,109.82057,110.69564499999998,111.217545,111.427155,111.42477499999998,111.41296000000001,111.39349499999999,111.35533000000001,111.653595,112.201845
-14.87182,-15.48671,-16.072955,-16.406325,-16.893459999999997,-17.716855000000002,-18.794485,-19.81763,-20.812725,-21.88398,-23.051795,-24.145575,-25.106160000000003,-25.895215,-26.5294,-27.06201,-27.490154999999998,-27.90164,-28.325024999999997,-28.715345,-29.087134999999996,-29.392879999999998,-29.626375000000003,-29.822725,-29.871854999999996,-29.74053,-29.51052,-29.09521,-28.441560000000003,-27.618165,-26.647804999999998,-25.60953,-24.503679999999996,-23.390774999999998,-22.48425,-21.846665,-21.426425,-21.12765,-20.99114,-21.020125,-21.345505,-21.826605,-22.352585,-23.073639999999997,-24.131974999999997,-25.333025,-26.50339,-27.52135,-28.402714999999997,-29.078125,-29.60589,-30.021029999999996,-30.202165,-30.1708,-30.125835,-30.12099,35.194905,35.41446,36.24117,37.140384999999995,37.751705,38.018944999999995,38.710674999999995,39.86472,41.100365000000004,42.465635,43.87808,45.516709999999996,47.33911,49.337885,51.37899,53.42018,55.478285,57.254445000000004,58.707605,59.91775,60.876380000000005,61.568025000000006,61.906835,61.930465,61.75613,61.346345,60.78832,60.579475,60.740125,61.10707000000001,61.813675,62.96874000000001,64.64902000000001,66.71061,68.969825,71.49593999999999,74.34003999999999,77.29591500000001,80.31179999999999,83.05874499999999,85.56361000000001,88.08981,90.306525,92.016895,93.33413999999999,94.57386499999998,95.724595,96.2204,96.33260000000001,96.191415,95.79208500000001,95.008555,94.134075,93.35675,92.47155999999998,91.77371
-14.042219999999999,-13.806685000000002,-13.662695,-13.528224999999999,-13.497200000000001,-13.630905,-13.829635000000003,-14.126285,-14.66357,-15.144074999999999,-15.42891,-15.608345,-16.00181,-16.52405,-16.995205000000002,-17.30707,-17.46024,-17.331805,-16.946585,-16.18524,-15.197965,-14.155354999999998,-13.063530000000004,-11.92487,-10.79964,-9.751335,-8.82917,-8.070035,-7.536490000000001,-7.05454,-6.595965,-6.197825000000002,-5.921745,-5.794499999999999,-5.7758,-5.814985,-5.910355000000001,-6.120305,-6.444155,-6.87349,-7.452000000000001,-8.147385,-8.850845,-9.466840000000001,-10.00302,-10.5137,-11.028375,-11.634509999999999,-12.36857,-13.053840000000001,-13.626740000000002,-14.125605,-14.657195,-15.255255,-15.871335000000002,-16.385415,36.24644,36.467865,36.822995,37.08658,37.32985,37.681070000000005,38.09638,38.554955,39.150209999999994,39.888605,40.743875,41.745599999999996,42.79433,43.99776,45.397795,46.98177,48.783345,50.905625,53.19187,55.39991499999999,57.498225,59.523435000000006,61.61069500000001,63.731275000000004,65.787935,67.811105,69.77741,71.666705,73.655875,75.72528500000001,77.783815,79.75734499999999,81.66738000000001,83.52811500000001,85.315495,87.11282,88.87614500000001,90.57189500000001,92.163095,93.69751500000001,95.385615,97.16798,98.97847999999999,100.8291,102.609935,104.271345,105.75221499999999,107.25059499999999,108.88013,110.68892999999998,112.43636,114.02058999999998,115.47527999999998,116.911525,118.45835499999998,120.053295
-14.31371,-14.295350000000001,-14.348135000000001,-14.531054999999999,-14.853290000000001,-15.312545,-15.809455000000002,-16.012775,-16.123445,-16.35915,-16.71326,-17.08097,-17.54456,-18.485765,-19.529905,-20.651905,-21.838845,-23.03029,-24.234145,-25.53065,-26.848915,-28.065095,-29.373499999999996,-30.922285000000002,-32.286195,-33.081199999999995,-33.35728,-33.333225,-33.109675,-32.707455,-32.213519999999995,-31.670284999999996,-31.180004999999998,-30.68658,-30.140539999999994,-29.55319,-28.920450000000002,-28.309385,-27.69645,-27.06592,-26.3934,-25.77766,-25.21105,-24.711675,-24.150845000000004,-23.48283,-22.865305,-22.263845,-21.661025000000002,-20.837970000000002,-19.98151,-19.063595,-18.300635,-17.636275,-16.895755,-16.14818,35.458915000000005,35.159205,34.773900000000005,34.5019,34.47113,34.795915,35.54077,36.49583,37.488969999999995,38.361155,39.396285,40.607365,41.840205,43.289199999999994,44.979765,46.605305,47.96012,49.06138,50.02494,50.900525,52.083045,53.62537,55.515005,58.399055000000004,62.5774,67.35406,72.21461500000001,76.61175,80.32845999999999,83.525225,85.62871999999999,86.978775,87.81441000000001,88.42539,88.78052,89.03339500000001,89.12494000000001,89.06025500000001,88.861015,88.684725,88.697135,89.05813,89.66978999999999,90.39263,91.44101999999998,92.518225,93.466825,94.48249,95.709295,97.145455,98.19359,98.91898,99.60442,100.3242,100.994255,101.568685
-15.105145,-16.209125,-16.818575,-17.36334,-17.74431,-17.874105,-17.929525,-17.944995,-17.874445,-17.72901,-17.584935,-17.426325000000002,-17.247655,-16.999624999999998,-16.79333,-16.623415,-16.514955,-16.46608,-16.505435000000002,-16.60412,-16.585420000000003,-16.609985,-16.838974999999998,-17.01008,-17.03116,-17.028185,-17.049094999999998,-17.01246,-16.926865,-16.88836,-16.862265,-16.810755,-16.76953,-16.735615,-16.722269999999998,-16.755505,-16.797494999999998,-16.855805,-16.869065000000003,-16.929669999999998,-17.116670000000003,-17.483530000000002,-17.853875000000002,-18.13174,-18.19651,-18.409095,-18.803835,-19.15242,-19.51554,-19.96247,-20.430225,-20.92416,-21.40628,-21.92818,-22.699385,-23.60625,34.784355,34.82354,35.79968,36.70221,37.726885,38.719515,39.742405000000005,41.277335,43.000455,44.79234,46.363904999999995,47.954425,49.60606,51.175245,52.567885,53.85351,55.03348,56.32225,57.65981,59.161165,60.82733499999999,62.510165,64.51191499999999,66.84168,69.2125,71.55093500000001,73.984825,76.423645,78.71261000000001,80.902125,83.06393,85.09899999999999,86.99076,88.71880999999999,90.25085,91.67927499999999,93.06197,94.41806000000001,95.68107499999999,96.80511499999999,98.04840999999999,99.535995,101.168675,102.892305,104.37240999999999,105.46789,106.52291,107.56076,108.446375,109.23721499999999,109.89197,110.36142500000001,110.79127,111.05188,111.224685,111.82359499999998
-15.053379999999999,-15.934745,-16.899495,-17.619275,-18.113805,-18.539485,-19.004264999999997,-19.43445,-19.689705,-19.812955000000002,-19.828595,-19.85248,-19.881125,-19.97556,-19.94462,-19.792215000000002,-19.595185,-19.33789,-19.192795,-19.06674,-18.910595,-18.757935,-18.649985,-18.583685,-18.42822,-18.280575,-18.16574,-18.079635,-18.000500000000002,-17.979505,-18.08142,-18.195745000000002,-18.282105,-18.372375,-18.429325000000002,-18.566515000000003,-18.920285,-19.386935,-19.832420000000003,-20.233535,-20.67069,-21.23492,-21.84335,-22.464869999999998,-23.1447,-23.950755,-24.750435,-25.4533,-26.16254,-26.82129,-27.40813,-27.882005,-28.22345,-28.44394,-28.524010000000004,-28.49137,34.906414999999996,34.58231,34.401939999999996,34.277925,34.42761,34.88117,35.703035,36.927544999999995,38.394985000000005,40.054695,41.698595,43.15711,44.604234999999996,46.304745,48.084985,49.87636,51.66646,53.37853,54.991744999999995,56.72107,58.477509999999995,60.239304999999995,61.979510000000005,63.88045,65.83205,67.77056,69.719695,71.632365,73.38328,74.98272499999999,76.664535,78.459735,80.28851,82.06773000000001,83.62577999999999,84.98476,86.33524,87.82835,89.41972,90.85758,92.179415,93.538905,94.948375,96.213855,97.16338999999999,97.91138999999998,98.53511999999999,98.86976499999999,98.76972,98.39665500000001,97.74122,96.87507,95.971435,95.17541,94.41729500000001,93.57163
-14.23602,-14.155184999999998,-14.07282,-13.945404999999997,-13.876979999999998,-13.934185,-14.027089999999998,-14.034485000000002,-13.968015,-14.0497,-14.205929999999999,-14.229815,-14.28991,-14.396754999999997,-14.664419999999998,-14.96396,-15.233155,-15.521135,-15.98226,-16.549889999999998,-16.967409999999997,-17.114205000000002,-17.186115,-17.273325,-17.277915,-17.20014,-16.869575,-16.35099,-15.887655,-15.657219999999999,-15.662575,-15.557005,-15.220745,-14.79685,-14.349580000000001,-14.039415000000002,-13.924750000000001,-13.794275,-13.457335,-12.80462,-12.097335000000001,-11.668935,-11.46298,-11.259745,-10.966664999999999,-10.695005,-10.46287,-10.128820000000001,-9.827665,-9.659535,-9.622815,-9.76383,-10.045860000000001,-10.555945,-11.225405,-12.101925000000001,36.146905,36.541560000000004,36.89788,37.311065,37.712520000000005,38.178065000000004,38.821855,39.403255,39.85605,40.566905000000006,41.323915,41.91543,42.47864,43.164759999999994,44.05216,45.016909999999996,46.120635,47.0632,48.112865,49.401889999999995,51.08047,52.834360000000004,54.486929999999994,56.22382,58.20457499999999,60.42214,62.75607,64.917535,66.744355,68.48252,70.518865,73.06996999999998,75.71831499999999,78.32645499999998,80.94283999999999,83.57545999999999,86.46214499999999,89.52511999999999,92.560725,95.21374499999999,97.279755,99.00279,100.67627,102.45651000000001,104.27916499999999,105.97092,107.82426,109.75699,111.55678,113.346625,115.26804999999999,117.03868499999999,118.718625,120.23664000000001,121.73306500000001,123.218865
-15.08959,-16.161185,-16.607265,-16.890825,-16.74148,-16.020595,-15.26775,-14.770925,-14.276990000000001,-13.535535,-12.742995,-12.063845,-11.651510000000002,-11.12842,-10.68387,-10.233369999999999,-9.822140000000001,-9.549545,-9.458765,-9.401475,-9.469304999999999,-9.731445,-10.096435,-10.37549,-10.5001,-10.462615,-10.35492,-10.310465,-10.698830000000001,-11.45278,-12.521655,-13.563755,-14.491189999999998,-15.26061,-15.874989999999999,-16.28673,-16.406325,-16.53068,-16.505775,-16.34997,-16.004785,-15.64668,-15.428995,-15.155975,-14.616650000000002,-14.096194999999996,-13.681224999999998,-13.211005,-12.59025,-11.960145,-11.406115,-10.82854,-10.27179,-9.800464999999999,-9.24465,-8.620239999999999,35.05992499999999,35.551055,36.85827,38.375690000000006,40.056735,42.00485,43.484445,44.78724,46.304235,48.03934,49.261044999999996,50.257415,51.178815,52.40001,53.531105,54.84155,56.133635,57.45445,58.976969999999994,60.638635,62.279219999999995,63.790859999999995,65.08337,66.264275,67.35584499999999,68.447245,69.8857,72.04835499999999,74.255635,76.29453000000001,78.163,79.85773,81.462955,82.86707,84.201825,85.68006,87.174275,88.67273999999999,90.17987499999998,91.71403999999998,92.978925,94.08783499999998,95.16759,96.38853,97.85155,99.20364500000001,100.509075,101.804305,103.09434999999999,104.24499499999999,105.48344499999999,106.717135,107.7957,108.781445,109.67369000000001,110.39483000000001
-14.041284999999998,-13.722195,-13.471955000000003,-13.353465,-13.200635,-12.844145,-12.511795,-12.215825,-11.7853,-11.337349999999999,-10.990975,-10.420625000000001,-9.53977,-8.716715,-8.005095,-7.28727,-6.60098,-6.032160000000001,-5.780050000000001,-5.685445000000001,-5.75132,-6.03046,-6.344704999999999,-6.659800000000001,-7.059725,-7.60262,-8.287635000000002,-9.013449999999999,-9.766635,-10.417055000000001,-10.852085,-11.214184999999999,-11.61241,-11.991340000000001,-12.130825,-11.979099999999999,-11.5609,-11.072659999999999,-10.58238,-10.123635,-9.598419999999999,-8.98863,-8.226095,-7.353060000000001,-6.649430000000001,-6.0847750000000005,-5.57962,-5.257895000000001,-5.08526,-4.952235,-5.004935,-5.268265000000001,-5.717915,-6.367570000000001,-6.911145000000001,-7.629480000000001,36.37938,37.134605,37.78698,38.5105,39.406485,40.506215,41.66876,42.949200000000005,44.30546,45.688325,47.323215000000005,49.332530000000006,51.513459999999995,53.62528499999999,55.853135,58.099855,60.166035,62.090435,63.967065000000005,65.82134,67.59690499999999,69.43690000000001,71.34837999999999,73.22008,74.93393499999999,76.55717999999999,78.211875,79.96151499999999,81.83032499999999,83.90016,85.92945,87.71470500000001,89.476755,91.554325,93.89777500000001,96.25354999999999,98.33995999999999,100.13873000000001,101.872815,103.65484,105.49168999999999,107.33109,109.122635,110.638525,112.00218,113.40655,114.83072499999999,116.277085,117.79246499999999,119.22344,120.522325,121.70994499999999,122.89764999999998,124.23249,125.58577499999998,126.706075
-14.69808,-15.391255000000001,-16.254855000000003,-16.835065,-17.146335,-17.21748,-17.29024,-17.430065,-17.567680000000003,-17.700195,-17.859485,-17.908105000000003,-17.806955,-17.693055,-17.634405,-17.614175,-17.69229,-17.837725,-17.982565,-18.230085,-18.507355,-18.74408,-19.10754,-19.507465,-19.763145,-19.780655,-19.626635,-19.39467,-19.133975,-18.938985,-18.894190000000002,-18.90337,-19.068015,-19.430794999999996,-20.00548,-20.85123,-21.878539999999997,-23.159914999999998,-24.746270000000003,-26.222720000000002,-27.444085,-28.267735,-28.30726,-27.622584999999997,-26.750485,-26.044050000000002,-25.425759999999997,-25.092814999999998,-25.162855,-25.397795000000002,-25.95667,-26.875605,-27.702655,-28.348570000000002,-28.867665000000002,-29.370525,34.760215,34.462545,34.791495,35.71621,36.751255,37.671634999999995,38.42822,39.238524999999996,40.18585,41.111329999999995,42.181819999999995,43.49762,44.899694999999994,46.263265000000004,47.65429,49.172560000000004,50.78365,52.472515,54.23074,56.140435,58.229225,60.499745000000004,62.79805999999999,64.923825,67.01966999999999,69.20026,71.31990499999999,73.45085499999999,75.535225,77.625375,79.98064,82.40025,84.876215,87.455795,90.03792499999999,92.613,95.19538499999999,97.10185000000001,98.19682,98.24985999999998,97.20631499999999,95.317275,93.32037,91.569625,90.82834,91.43864,93.11977000000002,95.91967,99.37219999999999,102.60577,105.29619000000001,107.87576999999999,110.19389000000001,112.098145,113.54595,115.12822499999999
-14.52111,-14.956565,-15.775965000000001,-16.660390000000003,-17.3137,-17.82268,-18.17985,-18.31942,-18.411135,-18.468085000000002,-18.53345,-18.651515,-18.700985,-18.82143,-19.013530000000003,-19.35251,-20.04475,-20.8582,-21.648870000000002,-22.405794999999998,-23.046865000000004,-23.56851,-23.85394,-23.91599,-23.812545,-23.47518,-23.013035,-22.498955,-21.896305,-21.264924999999998,-20.64944,-20.131365,-19.77581,-19.676955,-19.871945,-20.389765,-21.289064999999997,-22.514425,-23.824869999999997,-25.036204999999995,-25.587515,-25.38241,-24.924854999999997,-24.439675,-24.324755000000003,-24.935565,-26.130409999999998,-27.32245,-28.353160000000003,-28.665619999999997,-27.72127,-26.544955,-26.26182,-27.347865,-28.724865,-29.824510000000004,34.891709999999996,34.330965,34.060835,34.35434,35.036975,35.917065,36.916155,38.1059,39.18608,40.327290000000005,41.890184999999995,43.807105,45.893685,48.04665,50.296685,52.49861,54.63619,57.068380000000005,59.353775,61.455825,63.20112999999999,64.47953000000001,65.399995,66.00230499999999,66.43912,67.12710999999999,68.26449500000001,69.67251999999999,71.296445,73.10490499999999,75.148985,77.473565,80.05093500000001,82.741525,85.497905,88.2219,90.70041499999999,92.68729,93.684085,93.3372,91.872905,90.74300000000001,90.93272,92.632805,95.49195,98.80559000000001,101.07704499999998,101.609995,99.97289500000001,96.48865999999998,94.04899,95.23541999999999,99.660605,103.660875,104.169685,102.64079000000001
-15.051765,-16.139425,-16.776585,-17.25709,-17.604145,-17.6554,-17.490755,-17.275195,-17.075785,-16.92746,-16.92083,-17.007785,-17.17158,-17.366825000000002,-17.585275,-17.950775,-18.31942,-18.73303,-19.340525,-20.266174999999997,-21.42668,-22.775035000000003,-24.302315,-25.94919,-27.45556,-28.739145,-29.627225000000003,-30.034035000000003,-30.01916,-29.54282,-28.813860000000002,-28.10938,-27.462615,-26.838884999999998,-26.359315000000002,-25.986674999999998,-25.651094999999998,-25.37782,-25.28636,-25.23077,-25.14577,-24.840024999999997,-24.51473,-24.4588,-24.286505,-23.772509999999997,-23.096845000000002,-22.632659999999998,-22.539499999999997,-22.786085,-23.210745000000003,-23.698985,-24.479625,-25.52521,-26.668715,-27.997349999999997,34.897745,35.024225,35.922335,36.829454999999996,38.005345,39.64882,41.467735,43.129144999999994,44.810445,46.50305,48.298845,50.418575,52.920125,55.55827,58.40815,61.51753500000001,64.93912499999999,68.41681499999999,71.88396499999999,75.407385,78.761485,81.49517,83.079655,83.36525499999999,82.247165,79.573235,76.40656,73.151145,70.18847,67.84926999999999,66.26368,65.45677500000001,65.32137,65.43544,65.71441,66.6625,68.12858,69.568565,71.05496,72.69180499999999,74.66032,77.041085,79.39516,81.80015,84.82240999999999,88.47061,92.50488000000001,96.74255499999998,101.00964,105.53529499999999,110.000855,114.08127999999999,117.65774,121.22179,124.67381,127.74655999999999
-14.449539999999997,-14.528504999999997,-14.874880000000001,-15.57001,-16.397399999999998,-17.142,-17.657185000000002,-17.995485000000002,-18.17492,-18.243344999999998,-18.337525,-18.43196,-18.5088,-18.595075,-18.70549,-18.90354,-19.306695,-19.84976,-20.627085,-21.479039999999998,-22.29861,-23.078995,-23.77353,-24.296279999999996,-24.547795,-24.553150000000002,-24.380175,-23.93214,-23.29345,-22.62484,-21.93464,-21.23866,-20.627000000000002,-20.16528,-19.877299999999998,-19.871945,-20.226565,-20.899594999999998,-22.05075,-23.338245,-24.457185000000003,-25.122735000000002,-25.081085,-24.664414999999998,-24.314555,-24.347450000000002,-25.161749999999998,-26.409550000000003,-27.505200000000002,-27.7058,-27.107825000000002,-26.65894,-27.13477,-27.95077,-28.26918,-27.752294999999997,34.977985,34.39633,33.98102,33.70426,33.768860000000004,34.23007,35.07922,36.16501,37.29602,38.357415,39.539935,41.106315,42.891995,44.799139999999994,46.764425,48.72886,51.051314999999995,53.50246,56.211920000000006,58.788185,60.991215,62.88306,64.39946,65.5439,66.28671499999999,66.60028,66.79323,67.29949,68.262455,69.59772000000001,71.24085500000001,73.16244999999999,75.35409000000001,77.88233,80.63539499999999,83.39874499999999,86.159375,88.68651,90.826385,92.28676999999999,92.39268000000001,91.44357,90.68095,90.94751000000001,92.553415,95.36309,97.94113999999999,99.23934500000001,98.27145000000002,95.90386000000001,95.16011,96.709575,99.04817999999999,99.86222500000001,98.54820999999998,96.76066
-15.22627,-16.18235,-16.5929,-16.824949999999998,-17.10919,-17.522460000000002,-18.03144,-18.40306,-18.676845,-18.905749999999998,-19.133805,-19.398580000000003,-19.65579,-19.907049999999998,-20.27272,-20.613995000000003,-20.86806,-21.08447,-21.331139999999998,-21.58971,-21.83383,-22.063074999999998,-22.255685,-22.42135,-22.580385000000003,-22.7911,-23.007765,-23.18873,-23.387459999999997,-23.67629,-23.921770000000002,-23.96172,-23.907745,-23.895844999999998,-23.882244999999998,-23.77183,-23.632005,-23.59214,-23.668385,-23.86414,-24.229385,-24.696714999999998,-25.248620000000003,-25.85416,-26.432415,-26.949725,-27.35781,-27.643324999999997,-27.900365,-28.232545000000002,-28.462809999999998,-28.567189999999997,-28.653039999999997,-28.663494999999998,-28.692225,-28.777565,35.308635,36.788655,39.33891,41.720695,43.784495,45.51246,47.02597,48.43459,49.77776,51.261604999999996,52.69929499999999,54.099329999999995,55.59805,57.068465,58.563019999999995,60.16527,61.832375,63.55642999999999,65.21852,66.906705,68.71338,70.52422,72.10845,73.42722499999999,74.60524000000001,75.71704,76.80793,77.773955,78.60406499999999,79.38139000000001,80.268025,81.11190500000001,81.71226,82.26255,83.05373,83.99467999999999,84.79504,85.3999,86.11186,86.77231,87.38983499999999,88.137325,88.89935,89.782415,90.89829499999999,92.15748500000001,93.562025,95.02963499999998,96.398305,97.87118500000001,99.72546000000001,101.44365,103.088825,104.92287,106.79643999999999,108.63906999999999
-14.440444999999999,-15.276505,-16.34096,-16.890060000000002,-17.13622,-17.46721,-17.90734,-18.311175,-18.746035,-19.19016,-19.528545,-19.815334999999997,-20.133744999999998,-20.494059999999998,-20.822584999999997,-21.10181,-21.35307,-21.59532,-21.828305,-22.02865,-22.2199,-22.406135,-22.53848,-22.71239,-22.980395,-23.17717,-23.195785,-23.238709999999998,-23.466935,-23.759335,-23.960614999999997,-24.147275,-24.34031,-24.488039999999998,-24.590975,-24.643675,-24.625315,-24.494414999999996,-24.261090000000003,-24.036945000000003,-23.874935,-23.674079999999996,-23.58653,-23.793419999999998,-24.14651,-24.449109999999997,-24.71635,-25.016569999999998,-25.4006,-25.749525,-26.047875,-26.397565,-26.75737,-27.036425,-27.26363,-27.600229999999996,34.759024999999994,34.658045,36.35065,38.743995,40.919399999999996,42.758035,44.629565,46.3356,47.833639999999995,49.357775000000004,50.84408500000001,52.204595,53.50501,55.129020000000004,56.84075,58.494085,60.110275,61.748990000000006,63.446439999999996,65.16718,66.82791,68.46042,70.08936,71.65081,73.23266000000001,74.91821000000002,76.41489,77.61339,78.64375999999999,79.820075,81.07255,82.26884,83.32794000000001,84.203015,84.934695,85.65124499999999,86.406555,87.19102000000001,87.788825,88.356965,89.10046,89.83970500000001,90.21583,90.54359000000001,91.30416999999998,92.345335,93.359215,94.41176999999999,95.61162999999999,97.03605999999999,98.58765,100.087135,101.865505,103.799595,105.76641000000001,107.663355
-14.509890000000002,-14.664165000000002,-15.23511,-16.227315,-16.91403,-17.361895,-17.71371,-18.14993,-18.624740000000003,-18.98718,-19.43071,-20.017975,-20.614759999999997,-21.124249999999996,-21.560810000000004,-21.941185,-22.26495,-22.49632,-22.683999999999997,-22.9407,-23.213295000000002,-23.456649999999996,-23.60693,-23.734769999999997,-23.868305,-24.042215,-24.23287,-24.247149999999998,-24.064825,-23.88165,-23.783049999999996,-23.729585,-23.654445,-23.57548,-23.527965,-23.56494,-23.723209999999998,-23.819855,-23.783389999999997,-23.744715,-23.791125,-23.734005000000003,-23.365445,-22.69369,-21.950535,-21.347205000000002,-20.7834,-20.20965,-19.668879999999998,-19.26581,-19.04634,-19.029595,-19.106944999999996,-19.32276,-19.793745,-20.377015,34.732420000000005,34.13487,33.959685,34.87794,36.93987,39.03223,40.986295,42.791185,44.64767,46.277035,47.971935,49.886390000000006,51.828810000000004,53.600804999999994,55.23399499999999,56.903394999999996,58.70752,60.421459999999996,62.071225,63.68308,65.388265,67.221375,69.08568,70.876545,72.716455,74.667035,76.77078499999999,78.9246,80.830045,82.535145,84.151845,85.75622,87.23862,88.56912500000001,89.648285,90.523445,91.32423,92.20568,92.97646,93.46232,93.99186999999999,94.88181999999999,95.82880499999999,96.16022000000001,95.81342,95.25386499999999,94.62308,94.12294,93.94001999999999,93.991445,94.33646,94.99504,95.70853,96.302425,96.91510499999998,97.464035
